#LAMMPS data file via write_data, version 2 Apr 2025, timestep = 50000, units = metal

720 atoms
4 atom types
1 bond types
1 angle types

2 extra bond per atom
1 extra angle per atom
2 extra special per atom

-22.470320800269317 22.470320800269317 xlo xhi
-8.579178758211475 8.579178758211475 ylo yhi
-8.491043517346204 8.491043517346204 zlo zhi

Atom Type Labels

1 Si
2 O
3 OW
4 HW

Bond Type Labels

1 OW-HW

Angle Type Labels

1 HW-OW-HW

Masses

1 28.0855
2 15.9994
3 15.9994
4 1.008

Atoms # full

52 0 1 0 14.090991118586217 -1.0974385554793225 -4.443553609282214 -1 0 0
93 0 1 0 13.53167627376039 1.5815049725213548 -3.365871583195946 0 1 0
413 0 2 0 12.429296893596948 1.4357000743305655 -4.570293548044985 0 0 1
198 0 1 0 11.933810603586267 1.3217920937701528 -6.114390596908258 0 0 1
277 0 2 0 11.895592069275935 -0.001894799292854188 -7.012339422383046 0 0 1
502 0 2 0 14.694885468923466 -0.6217952596802068 -5.925507619536474 -1 1 0
240 0 1 0 15.258240838322337 -0.5665204683491964 -7.477739626902055 0 1 1
429 0 2 0 12.85804309847137 2.373914196941991 -6.917712066928861 0 0 1
316 0 2 0 14.708521256826046 2.593782821616296 -3.855766306250472 0 0 0
329 0 2 0 15.008260939191494 -2.234313452127674 -3.8005442431930128 0 0 -1
205 0 1 0 12.445113718322112 -0.6069436352663997 -8.392202236002333 0 1 0
7 0 1 0 21.390687615300912 2.067220069750082 -8.23212847405446 0 0 0
554 0 2 0 16.398089257129662 0.593764702905176 -7.594218853849091 -1 1 1
326 0 2 0 16.09120186204003 -1.8800101787083108 -7.893846391478963 0 0 1
47 0 1 0 17.57961128247291 1.1722356456412193 -6.686610084894365 0 0 0
394 0 2 0 17.897156504564308 2.6899474872793103 -6.941797547834114 0 0 0
528 0 2 0 19.620787527288535 -1.9571374802103625 -5.493568333155939 -1 1 0
623 0 2 0 20.50248659966733 0.7099815055941168 -5.809774144961389 0 0 0
430 0 2 0 18.117728449664213 0.19895870650787373 -5.57140761763883 0 0 0
38 0 1 0 19.598463125975236 -0.4430688449704778 -5.126713818044918 0 0 0
340 0 2 0 19.981356980200722 -0.33266952630933133 -3.529282355011482 -1 0 1
36 0 1 0 20.722757187464254 2.3035493092885275 -5.387872534633927 -1 0 0
592 0 2 0 20.921452491904155 2.8201558144261956 -6.876242813539799 0 0 0
515 0 2 0 -16.53079021700951 3.29238182401296 -6.120116288898274 1 0 2
371 0 2 0 -18.4146112912347 3.6034290039181407 -7.892552288307386 1 1 1
530 0 2 0 -19.181910810855957 6.783404646191508 -4.113013339176544 0 0 -1
184 0 1 0 -19.71162023000955 8.107470321116766 -3.3342217909617062 0 -1 0
83 0 1 0 -18.099660302512582 3.4338435927090725 -6.317764846619111 1 -1 0
379 0 2 0 -18.7310327844317 4.488146794453206 -5.263896570096586 1 0 0
170 0 1 0 -19.740716900746314 5.3071110350316975 -4.333763383605434 0 -1 0
353 0 2 0 -20.69501888612389 5.466899985161369 -7.782207328201396 1 0 1
383 0 2 0 -15.966566529138474 3.4526718004334995 -3.5124818254338876 0 0 1
403 0 2 0 -21.143211481780796 5.436235812673132 -5.156621083222349 1 0 1
368 0 2 0 -16.09236024185023 7.44299397566807 -5.2497154983917484 0 0 1
280 0 2 0 -20.09357033533191 4.622203249379133 -2.895600857001389 1 0 -1
310 0 2 0 -21.467251546325457 7.674784215922822 -6.5521620924732975 0 -1 1
57 0 1 0 21.388436838974535 6.051064796784637 -6.544952110452427 0 0 1
190 0 1 0 -15.360936859034018 3.43634720164604 -5.048734164156447 1 1 1
525 0 2 0 -14.844676796931068 5.022791650909893 -5.053383418425883 1 0 1
354 0 2 0 -15.124622312690484 6.171291861869159 -7.356011200524794 1 -1 1
474 0 2 0 -13.613951732883585 7.34786881238626 -5.325954647153832 0 0 -1
201 0 1 0 -14.885201014753644 6.478357683684701 -5.74934666827429 0 0 1
362 0 2 0 -12.086783069468702 5.288808178171562 -3.340710440170728 0 0 0
504 0 2 0 -11.461301092726515 7.764230975509898 -4.182663687941692 1 0 0
215 0 1 0 -11.08570906346677 6.200966615949197 -4.147471855617091 0 0 0
339 0 2 0 -10.959795442506271 5.694293990493318 -5.6962225827332755 1 0 0
387 0 2 0 -10.16475786770986 5.980137136568814 -8.332549418487023 0 0 0
127 0 1 0 -9.809600758922343 5.802875459392036 -6.795780934606889 0 -1 0
400 0 2 0 -9.6014759944827 6.101672067743797 -3.4400700630443133 0 -1 -1
578 0 2 0 -8.533006207232793 8.396938091675993 -2.9834010023870903 0 -1 0
685 0 2 0 -9.07748346528603 4.430686798799082 -6.830635543565227 0 -1 0
289 0 2 0 -8.978541342059533 7.1082931830222655 -6.41965257422242 0 0 0
146 0 1 0 -7.830003532555132 3.7071073621092427 -6.213954742175571 0 1 0
688 0 2 0 -7.483896790429613 4.572219493237734 -4.871150676478184 0 -1 0
283 0 2 0 -6.827964277247512 6.402914404249508 -3.2559055691228895 0 0 -1
